Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,111561456,3,3,141,323,50,44,47.0,3.0,155,60,107.6666667,47.50087718,4.159142563,0.053782016,22300000.0,39700000.0,91800000,1756,112000000,55800000.0,51000000.0,91800000,19700000,111000000,55700000.0,51000000.0,91800000,19700000,0,0,0,0,72,72,0.026891008,0.026891008,44,155,72.57142857,42.82467024,1833.952381,0,0,0,0,0,0,0,0,1,84.66666667,47.0,107.6666667,72,0,0,0,0,0,0,3,141,3,323,-1,-1,2,20,75152.0,4249.711755,78157,72147,55700000.0,51000000.0,91800000,19600000,BENIGN
53,24458,1,1,35,67,35,35,35.0,0.0,67,67,67.0,0.0,4170.414588,81.77283506,24458.0,0.0,24458,24458,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,40.88641753,40.88641753,35,67,45.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,68.5,35.0,67.0,32,0,0,0,0,0,0,1,35,1,67,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48253,1,1,47,115,47,47,47.0,0.0,115,115,115.0,0.0,3357.304209,41.44820011,48253.0,0.0,48253,48253,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.72410006,20.72410006,47,115,69.66666667,39.2598183,1541.333333,0,0,0,0,0,0,0,0,1,104.5,47.0,115.0,20,0,0,0,0,0,0,1,47,1,115,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1683828,3,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3.563309317,336765.6,149139.9874,500859,227355,1456473,728236.5,296.2777413,728446,728027,1456241,728120.5,1905.652775,729468,726773,0,0,0,0,92,60,1.781654658,1.781654658,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,92,0,0,0,0,0,0,3,0,3,0,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1964939,8,5,1745,1239,1146,0,218.125,414.6494001,1079,0,247.8,469.7916559,1518.622207,6.615981463,163744.9167,212903.7343,645603,4,1964939,280705.5714,247605.6164,645603,4,1248256,312064.0,255330.3484,661119,103849,0,0,0,0,172,112,4.071373208,2.544608255,0,1146,213.1428571,405.5376028,164460.7473,0,0,0,1,0,0,0,0,0,229.5384615,218.125,247.8,172,0,0,0,0,0,0,8,1745,5,1239,8192,64,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,243,2,2,92,348,46,46,46.0,0.0,174,174,174.0,0.0,1810699.588,16460.90535,81.0,56.29387178,146,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,40,8230.452675,8230.452675,46,174,97.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,121.5,46.0,174.0,40,0,0,0,0,0,0,2,92,2,348,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,172,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,1116279.07,23255.81395,57.33333333,94.10809388,166,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,11627.90698,11627.90698,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
11824,2926,3,1,489,0,242,31,163.0,115.0521621,0,0,0.0,0.0,167122.3513,1367.053999,975.3333333,1670.293487,2904,3,2926,1463.0,2064.751801,2923,3,0,0.0,0.0,0,0,1,0,0,0,60,20,1025.290499,341.7634997,0,242,146.2,120.283831,14468.2,0,1,0,0,1,0,0,0,0,182.75,163.0,0.0,60,0,0,0,0,0,0,3,489,1,0,30016,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,90825,2,2,76,426,38,38,38.0,0.0,213,213,213.0,0.0,5527.112579,44.04073768,30275.0,52431.77602,90818,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,88,64,22.02036884,22.02036884,38,213,108.0,95.85144756,9187.5,0,0,0,0,0,0,0,0,1,135.0,38.0,213.0,88,0,0,0,0,0,0,2,76,2,426,-1,-1,1,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31701,2,2,70,186,35,35,35.0,0.0,93,93,93.0,0.0,8075.455033,126.1789849,10567.0,18257.56082,31649,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,63.08949245,63.08949245,35,93,58.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,72.75,35.0,93.0,64,0,0,0,0,0,0,2,70,2,186,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
88,656,2,2,504,2884,252,252,252.0,0.0,1442,1442,1442.0,0.0,5164634.146,6097.560976,218.6666667,373.5469627,650,2,4,4.0,0.0,4,4,2,2.0,0.0,2,2,0,0,0,0,64,64,3048.780488,3048.780488,252,1442,728.0,651.7898434,424830.0,0,0,0,0,0,0,0,0,1,910.0,252.0,1442.0,64,0,0,0,0,0,0,2,504,2,2884,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5834195,8,6,347,4007,190,0,43.375,73.56811712,1460,0,667.8333333,686.9906598,746.2897623,2.399645538,448784.2308,1550200.666,5606406,3,5834195,833456.4286,2105562.953,5606406,3,55199,11039.8,14376.08663,29132,49,0,0,0,0,172,132,1.371226022,1.028419516,0,1460,290.2666667,522.6925437,273207.4952,0,0,0,1,0,0,0,0,0,311.0,43.375,667.8333333,172,0,0,0,0,0,0,8,347,6,4007,8192,946,3,20,227786.0,0.0,227786,227786,5606406.0,0.0,5606406,5606406,BENIGN
60542,71,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14084.50704,14084.50704,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,114,338,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,232,2,2,94,474,47,47,47.0,0.0,237,237,237.0,0.0,2448275.862,17241.37931,77.33333333,127.8840621,225,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,8620.689655,8620.689655,47,237,123.0,104.0672859,10830.0,0,0,0,0,0,0,0,0,1,153.75,47.0,237.0,64,0,0,0,0,0,0,2,94,2,474,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,113601,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,845.0629836,17.60547883,113601.0,0.0,113601,113601,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,8.802739413,8.802739413,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
62527,20,2,1,37,0,37,0,18.5,26.1629509,0,0,0.0,0.0,1850000.0,150000.0,10.0,9.899494937,17,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,20,100000.0,50000.0,0,37,18.5,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,24.66666667,18.5,0.0,64,0,0,0,0,0,0,2,37,1,0,972,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,31105618,7,4,1709,2846,856,0,244.1428571,416.9542055,1985,0,711.5,941.0308178,146.4365698,0.353633868,3110561.8,9440079.441,30000000,43,31100000,5184269.667,12100000.0,30000000,407,1107068,369022.6667,606876.1453,1069470,666,0,0,0,0,236,136,0.225039734,0.128594134,0,1985,379.5833333,633.3811804,401171.7197,0,0,0,1,0,0,0,0,0,414.0909091,244.1428571,711.5,236,0,0,0,0,0,0,7,1709,4,2846,65535,375,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23668,1,1,56,84,56,56,56.0,0.0,84,84,84.0,0.0,5915.159709,84.50228156,23668.0,0.0,23668,23668,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.25114078,42.25114078,56,84,65.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,98.0,56.0,84.0,20,0,0,0,0,0,0,1,56,1,84,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,173,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,1109826.59,23121.38728,57.66666667,58.48361594,120,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,40,40,11560.69364,11560.69364,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,53695237,14,13,1810,8519,457,0,129.2857143,211.4886535,2149,0,655.3076923,1023.164567,192.3634307,0.502837896,2065201.423,3734965.456,10000000,28,47800000,3673956.615,4564772.441,10000000,242,53700000,4472255.0,4486881.007,10000000,2983,0,0,0,0,292,320,0.260730761,0.242107135,0,2149,368.8928571,749.0765841,561115.7288,0,0,0,1,0,0,0,0,0,382.5555556,129.2857143,655.3076923,292,0,0,0,0,0,0,14,1810,13,8519,8192,33,8,20,1937100.5,3843937.001,7703006,15013,10000000.0,6877.863743,10000000,9993352,BENIGN
35470,42,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,23809.52381,23809.52381,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,114,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,167,2,2,84,204,42,42,42.0,0.0,102,102,102.0,0.0,1724550.898,23952.09581,55.66666667,91.22134253,161,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,11976.0479,11976.0479,42,102,66.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,40,0,0,0,0,0,0,2,84,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,189543,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,506.4813789,10.55169539,189543.0,0.0,189543,189543,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,5.275847697,5.275847697,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,219,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,63926.94064,13698.63014,109.5,33.23401872,133,86,219,219.0,0.0,219,219,0,0.0,0.0,0,0,1,0,0,0,64,20,9132.420091,4566.210046,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,116325678,16,14,524,512,524,0,32.75,131.0,512,0,36.57142857,136.8377559,8.906030189,0.257896627,4011230.276,4880423.143,10000000,53,116000000,7755045.2,4133788.876,10100000,24160,111000000,8518033.077,3736943.945,10100000,63672,0,0,0,0,520,456,0.137544868,0.120351759,0,524,33.41935484,129.3699538,16736.58495,0,0,0,1,0,0,0,0,0,34.53333333,32.75,36.57142857,520,0,0,0,0,0,0,16,524,14,512,29200,340,1,32,54807.63636,59250.12602,233387,36266,10000000.0,7158.955777,10000000,9998540,BENIGN
53,30852,2,2,84,222,42,42,42.0,0.0,111,111,111.0,0.0,9918.31972,129.6512382,10284.0,17766.52541,30799,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,64,64,64.82561908,64.82561908,42,111,69.6,37.79285647,1428.3,0,0,0,0,0,0,0,0,1,87.0,42.0,111.0,64,0,0,0,0,0,0,2,84,2,222,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
12042,79,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25316.4557,79.0,0.0,79,79,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12658.22785,12658.22785,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,750,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,446,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4484.304933,446.0,0.0,446,446,446,446.0,0.0,446,446,0,0.0,0.0,0,0,0,0,0,0,64,0,4484.304933,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,384,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,8094056,9,15,107,188,23,0,11.88888889,9.545214042,34,0,12.53333333,14.54975045,36.44649852,2.965138862,351915.4783,916011.6682,2988558,37,5653605,706700.625,1311421.906,3031073,250,8093935,578138.2143,1130992.108,2988558,48,0,0,0,0,296,488,1.111927073,1.853211789,0,34,11.8,12.64911064,160.0,0,0,0,1,0,0,0,0,1,12.29166667,11.88888889,12.53333333,296,0,0,0,0,0,0,9,107,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
53,331,2,2,80,194,40,40,40.0,0.0,97,97,97.0,0.0,827794.5619,12084.59215,110.3333333,150.5135653,282,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,6042.296073,6042.296073,40,97,62.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,78.5,40.0,97.0,64,0,0,0,0,0,0,2,80,2,194,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60398,69,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,43478.26087,34.5,43.13351365,65,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,32,28985.50725,14492.75362,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,4,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,250000.0,250000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,256,294,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
46478,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,361,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,45539,2,2,66,170,33,33,33.0,0.0,85,85,85.0,0.0,5182.371154,87.83679923,15179.66667,26287.62382,45534,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,64,43.91839961,43.91839961,33,85,53.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,67.25,33.0,85.0,40,0,0,0,0,0,0,2,66,2,170,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,40214246,2,2,170,252,101,69,85.0,22.627417,135,117,126.0,12.72792206,10.49379367,0.099467239,13400000.0,23200000.0,40200000,508,40200000,40200000.0,0.0,40200000,40200000,40200000,40200000.0,0.0,40200000,40200000,0,0,0,0,64,64,0.049733619,0.049733619,69,135,98.2,29.24380276,855.2,0,0,0,0,0,0,0,0,1,122.75,85.0,126.0,64,0,0,0,0,0,0,2,170,2,252,-1,-1,1,32,508.0,0.0,508,508,40200000.0,0.0,40200000,40200000,BENIGN
36719,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,64,0,2000000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,119,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,60354046,10,7,316,589,316,0,31.6,99.92797406,589,0,84.14285714,222.6210746,14.99485221,0.281671257,3772127.875,4986558.846,10000000,48,60400000,6706005.111,4997204.898,10100000,36270,50300000,8387604.667,4063501.058,10100000,93045,0,0,0,0,220,144,0.165688975,0.115982282,0,589,50.27777778,153.6373903,23604.44771,0,0,0,1,0,0,0,0,0,53.23529412,31.6,84.14285714,220,0,0,0,0,0,0,10,316,7,589,29200,8190,1,20,56421.6,40918.37846,129311,32467,10000000.0,8233.063081,10000000,9996719,BENIGN
443,784243,14,9,973,5697,469,0,69.5,138.0416604,1448,0,633.0,665.4211073,8505.01694,29.32764462,35647.40909,69450.75418,250029,1,784243,60326.38462,83972.68499,250036,1,649113,81139.125,133487.004,378778,48,0,0,0,0,460,296,17.85160977,11.47603485,0,1448,277.9166667,493.8809852,243918.4275,0,0,0,1,0,0,0,0,0,290.0,69.5,633.0,460,0,0,0,0,0,0,14,973,9,5697,65535,1316,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5692431,8,5,355,3088,198,0,44.375,75.86442324,1577,0,617.6,823.7082615,604.8382492,2.283734313,474369.25,1583676.794,5502748,49,5692431,813204.4286,2068111.794,5502748,49,115417,28854.25,30826.41074,59665,248,0,0,0,0,172,104,1.405374962,0.878359351,0,1577,245.9285714,542.8159433,294649.1484,0,0,0,1,0,0,0,0,0,264.8461538,44.375,617.6,172,0,0,0,0,0,0,8,355,5,3088,8192,30016,3,20,189634.0,0.0,189634,189634,5502748.0,0.0,5502748,5502748,BENIGN
53,167,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,958083.8323,23952.09581,55.66666667,56.88878038,116,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,11976.0479,11976.0479,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,75754,1,1,44,261,44,44,44.0,0.0,261,261,261.0,0.0,4026.190036,26.40124614,75754.0,0.0,75754,75754,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,13.20062307,13.20062307,44,261,116.3333333,125.2850084,15696.33333,0,0,0,0,0,0,0,0,1,174.5,44.0,261.0,20,0,0,0,0,0,0,1,44,1,261,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
9583,4,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,7750000.0,750000.0,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,0,0,0,0,60,0,750000.0,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,60,0,0,0,0,0,0,3,31,0,0,118,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,245,2,2,68,422,34,34,34.0,0.0,211,211,211.0,0.0,2000000.0,16326.53061,81.66666667,98.89556781,193,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,8163.265306,8163.265306,34,211,104.8,96.94689268,9398.7,0,0,0,0,0,0,0,0,1,131.0,34.0,211.0,64,0,0,0,0,0,0,2,68,2,422,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,302,2,2,82,254,41,41,41.0,0.0,127,127,127.0,0.0,1112582.781,13245.03311,100.6666667,168.2983462,295,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,6622.516556,6622.516556,41,127,75.4,47.10413995,2218.8,0,0,0,0,0,0,0,0,1,94.25,41.0,127.0,40,0,0,0,0,0,0,2,82,2,254,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,116,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,17241.37931,116.0,0.0,116,116,116,116.0,0.0,116,116,0,0.0,0.0,0,0,0,0,0,0,40,0,17241.37931,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,63586,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55289,63,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31746.03175,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15873.01587,15873.01587,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,116246956,16,14,405,131,405,0,25.3125,101.25,131,0,9.357142857,35.01122269,4.610873424,0.258071274,4008515.724,4963432.794,10200000,51,116000000,7749797.067,4331593.32,10200000,36981,113000000,8679261.846,3801041.485,10200000,620,0,0,0,0,520,456,0.137638013,0.120433261,0,405,17.29032258,75.70081177,5730.612903,0,0,0,1,0,0,0,0,0,17.86666667,25.3125,9.357142857,520,0,0,0,0,0,0,16,405,14,131,29200,340,1,32,57952.27273,69610.91799,267837,36865,10200000.0,12162.80974,10200000,10200000,BENIGN
53,154,2,2,60,188,30,30,30.0,0.0,94,94,94.0,0.0,1610389.61,25974.02597,51.33333333,83.71578903,148,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12987.01299,12987.01299,30,94,55.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,69.5,30.0,94.0,40,0,0,0,0,0,0,2,60,2,188,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51701,17,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,117647.0588,17.0,0.0,17,17,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,58823.52941,58823.52941,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,8160,252,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
57727,50,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20000.0,20000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,352,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,6029215,6,3,599,156,517,0,99.83333333,205.4511296,156,0,52.0,90.06664199,125.2235988,1.492731641,753651.875,2076369.553,5892134,3,6029215,1205843.0,2655783.0,5956615,3,113770,56885.0,12285.27322,65572,48198,0,0,0,0,132,72,0.995154427,0.497577214,0,517,75.5,162.680498,26464.94444,0,0,0,1,0,0,0,0,0,83.88888889,99.83333333,52.0,132,0,0,0,0,0,0,6,599,3,156,8192,60,3,20,137078.0,0.0,137078,137078,5892134.0,0.0,5892134,5892134,BENIGN
53,113622,2,2,84,182,42,42,42.0,0.0,91,91,91.0,0.0,2341.095915,35.20444984,37874.0,65596.22819,113618,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,17.60222492,17.60222492,42,91,61.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,77.0,42.0,91.0,64,0,0,0,0,0,0,2,84,2,182,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,112829,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26.58890888,56414.5,79714.26876,112781,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,40,32,17.72593925,8.862969627,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,1,0,0,118,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61465,1,1,48,145,48,48,48.0,0.0,145,145,145.0,0.0,3139.998373,32.53884324,61465.0,0.0,61465,61465,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.26942162,16.26942162,48,145,80.33333333,56.00297611,3136.333333,0,0,0,0,0,0,0,0,1,120.5,48.0,145.0,32,0,0,0,0,0,0,1,48,1,145,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,46628,5,0,37,0,37,0,7.4,16.54690303,0,0,0.0,0.0,793.5146264,107.2317063,11657.0,14556.47599,30106,0,46628,11657.0,14556.47599,30106,0,0,0.0,0.0,0,0,0,0,0,0,160,0,107.2317063,0.0,0,37,6.166666667,15.10518675,228.1666667,0,0,0,0,1,0,0,0,0,7.4,7.4,0.0,160,0,0,0,0,0,0,5,37,0,0,31132,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48635,2,2,74,106,37,37,37.0,0.0,53,53,53.0,0.0,3701.038347,82.2452966,16211.66667,28073.36817,48628,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,41.1226483,41.1226483,37,53,43.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,54.25,37.0,53.0,40,0,0,0,0,0,0,2,74,2,106,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
